SiteName,SiteHole,Lat,Lon,pLat325,pLon325,pLat475,pLon475,WaterDepth,MBSF,MCD,Age,ProxyValue,ProxyType,CleaningMethod,Species,LeadAuthor,Year,pubDOI,dataDOI,notes,BIT,MI,deltaRI,QualityFlag
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,167.53,NaN,3.4114,0.569821552,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.36,0.20279509,0.18671791,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,168.78,NaN,3.4737,0.534325915,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.09,0.17351897,0.01993019,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,170.205,NaN,3.5048,0.576262044,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.24,0.17666534,0.11643442,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,172.975,NaN,3.5363,0.626229007,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.42,0.23421915,0.48265913,1
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,173.89,NaN,3.5527,0.541748544,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.1,0.16897533,0.05091246,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,174.855,NaN,3.5715,0.559232637,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.34,0.19472744,0.27362832,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,176.08,NaN,3.5938,0.572737061,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.35,0.18539466,0.30489879,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,177.245,NaN,3.6099,0.592926671,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.32,0.19179978,0.25774477,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,179.44,NaN,3.6276,0.558476673,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.21,0.20665706,0.1497469,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,181.925,NaN,3.6402,0.59721883,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.12,0.1813202,0.07946014,0
